28, 2016-03-01T21:26:03.330000Z, 54.892167, -118.235833, 16.99, -9.0, 0 
29, 2016-03-02T05:18:13.410000Z, 54.482167, -118.1565, 4.5, -9.0, 0 
82692, 2016-03-02T15:56:38.340000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
30, 2016-03-02T20:53:16.880000Z, 54.756667, -118.066333, 1.24, -9.0, 0 
84137, 2016-03-03T18:07:14.600000Z, 54.513881937083845, -118.54828008685708, 5.59, -9.0, 0 
84139, 2016-03-03T19:09:00.860000Z, 54.537288, -118.530981, 3.69, -9.0, 1 
84138, 2016-03-03T21:27:42.260000Z, 54.491366, -118.52146, 5.035, -9.0, 1 
32, 2016-03-04T01:35:37.610000Z, 54.858167, -118.665667, 2.98, -9.0, 0 
33, 2016-03-04T05:01:57.240000Z, 54.419666, -117.284513, 3.501, -9.0, 1 
85931, 2016-03-04T13:09:50.340000Z, 54.419666, -117.284497, 3.5, -9.0, 1 
86582, 2016-03-05T05:09:59.040000Z, 54.51602, -118.52474, 2.558, -9.0, 1 
86580, 2016-03-05T19:04:44.240000Z, 54.509497, -118.5382, 5.555, -9.0, 1 
86581, 2016-03-05T22:29:54.860000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
85567, 2016-03-06T03:07:48.250000Z, 54.495585, -118.516113, 3.034, -9.0, 1 
34, 2016-03-06T04:45:09.630000Z, 54.791833, -118.236833, 2.98, -9.0, 0 
85561, 2016-03-06T10:13:28.360000Z, 54.50049995241031, -118.49841006428181, 4.5, -9.0, 0 
85565, 2016-03-06T11:11:27.100000Z, 54.432, -117.34616666666666, 6.96, -9.0, 0 
85566, 2016-03-06T11:28:22.580000Z, 54.432, -117.34616666666666, 6.96, -9.0, 0 
35, 2016-03-06T17:25:03.160000Z, 54.7695, -118.341, 4.54, -9.0, 0 
85564, 2016-03-06T18:05:52.520000Z, 54.517822, -118.528271, 2.801, -9.0, 1 
85562, 2016-03-06T21:54:32.760000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
85563, 2016-03-06T23:12:57.640000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
36, 2016-03-06T23:22:12.500000Z, 54.523, -118.343833, 4.32, -9.0, 0 
84460, 2016-03-07T02:49:08.020000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
84462, 2016-03-07T05:45:35.480000Z, 54.520593, -118.529598, 5.394, -9.0, 1 
84464, 2016-03-07T15:53:44.420000Z, 54.493119, -118.502539, 5.916, -9.0, 1 
84463, 2016-03-07T18:51:23.620000Z, 54.419661, -117.284505, 3.501, -9.0, 1 
37, 2016-03-07T21:49:08.420000Z, 54.758167, -117.8815, 0.0, -9.0, 0 
84459, 2016-03-07T23:16:40.100000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
84461, 2016-03-07T23:17:35.860000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
63832, 2016-03-08T03:49:10.940000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
63829, 2016-03-08T05:24:35.220000Z, 54.35, -117.599992, 2.05, -9.0, 1 
63830, 2016-03-08T08:39:00.060000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
63833, 2016-03-08T17:35:58.200000Z, 54.50437, -118.547241, 6.166, -9.0, 1 
63831, 2016-03-08T18:31:24.100000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
39, 2016-03-08T23:03:53.260000Z, 54.349996, -117.599992, 2.05, -9.0, 1 
38, 2016-03-08T23:03:54.000000Z, 54.340667, -117.605833, 3.0, 1.15, 0 
66467, 2016-03-09T03:54:40.100000Z, 54.35, -117.6, 2.05, -9.0, 0 
40, 2016-03-09T13:18:44.780000Z, 54.579333, -118.245, 0.0, -9.0, 0 
66468, 2016-03-09T22:14:44.300000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
85937, 2016-03-10T06:44:00.960000Z, 54.423833, -117.337, 1.29, -9.0, 0 
